NOMS	((1, ('rapprocher', 'V')), 1)
NOMS	((-1, ('aspect', 'N')), 1)
NOMS	((1, ('Oury', 'N')), 1)
NOMS	((1, ('Voltaire', 'N')), 1)
NOMS	((1, ('musicologie', 'N')), 1)
NOMS	((-1, ('VANDUVRE', 'N')), 1)
NOMS	((-1, ('LES-VARANS', 'N')), 1)
NOMS	((-1, ('recensement', 'N')), 1)
NOMS	((1, ('Cappone', 'N')), 1)
NOMS	((1, ('ASMB', 'N')), 1)
NOMS	((1, ('mental', 'A')), 1)
NOMS	((1, ('moraliste', 'A')), 1)
NOMS	((1, ('Pottier', 'N')), 1)
NOMS	((1, ('Demoine', 'N')), 1)
NOMS	((-1, ('restructuration', 'N')), 1)
NOMS	((-1, ('rêver', 'V')), 1)
NOMS	((1, ('CATHOLIQUE', 'N')), 1)
NOMS	((-1, ('h-18', 'A')), 1)
NOMS	((-1, ('Oiseau', 'N')), 1)
NOMS	((1, ('Jarny', 'N')), 1)
NOMS	((-1, ('Féminin', 'N')), 1)
NOMS	((1, ('Ordure', 'A')), 1)
NOMS	((1, ('cyclosportive', 'ADV')), 1)
NOMS	((-1, ('92e', 'A')), 1)
NOMS	((1, ('Keigerlingagne', 'N')), 1)
NOMS	((1, ('Castaneda', 'N')), 1)
NOMS	((-1, ('poteau', 'N')), 1)
NOMS	((1, ('Saint-Voirin', 'N')), 1)
NOMS	((1, ('6.554', 'A')), 1)
NOMS	((-1, ('rigoureux', 'A')), 1)
NOMS	((1, ('Euvrard', 'N')), 1)
NOMS	((-1, ('roondo', 'N')), 1)
NOMS	((1, ('poussif', 'A')), 1)
NOMS	((1, ('Cyfflé', 'N')), 1)
NOMS	((-1, ('jumelage', 'N')), 1)
NOMS	((1, ('informer', 'V')), 1)
NOMS	((-1, ('0-14', 'N')), 1)
NOMS	((1, ('apparent', 'A')), 1)
NOMS	((1, ('Matéria', 'N')), 1)
NOMS	((1, ('193', 'N')), 1)
NOMS	((-1, ('AAPPMA', 'N')), 1)
NOMS	((-1, ('champs', 'N')), 1)
NOMS	((1, ('Panis', 'N')), 1)
NOMS	((1, ('Michel-Bertelle', 'N')), 1)
NOMS	((1, ('avoisiner', 'V')), 1)
NOMS	((1, ('Jean-Babin', 'N')), 1)
NOMS	((-1, ('cortège', 'N')), 1)
NOMS	((1, ('Barberon', 'N')), 1)
NOMS	((-1, ('17e', 'A')), 1)
NOMS	((-1, ('public', 'N')), 1)
NOMS	((1, ('concret', 'N')), 1)
NOMS	((1, ('Iain', 'N')), 1)
NOMS	((1, ('Compound', 'N')), 1)
NOMS	((-1, ('consulaire', 'A')), 1)
NOMS	((1, ('Bittighoffer', 'N')), 1)
NOMS	((1, ('Danjoutin-Lure', 'N')), 1)
NOMS	((1, ('arôme', 'N')), 1)
NOMS	((1, ('roumain', 'A')), 1)
NOMS	((1, ('Bufs', 'N')), 1)
NOMS	((1, ('1932', 'N')), 1)
NOMS	((1, ('Saddam', 'N')), 1)
NOMS	((1, ('délicieux', 'A')), 1)
NOMS	((1, ('groseille', 'N')), 1)
NOMS	((1, ('03.81.58.50.63', 'N')), 1)
NOMS	((-1, ('inquiéter', 'V')), 1)
NOMS	((1, ('Villeurbann', 'A')), 1)
NOMS	((1, ('réaffirmer', 'V')), 1)
NOMS	((-1, ('Elmo', 'N')), 1)
NOMS	((1, ('Bussmann', 'N')), 1)
NOMS	((1, ('Lure', 'N')), 1)
NOMS	((1, ('ramener', 'V')), 1)
NOMS	((1, ('Andre', 'N')), 1)
NOMS	((1, ('AGE', 'N')), 1)
NOMS	((1, ('Eric', 'N')), 1)
NOMS	((1, ('Flaczynski', 'N')), 1)
NOMS	((1, ('attentif', 'A')), 1)
NOMS	((1, ('voici', 'V')), 1)
NOMS	((1, ('Preney', 'N')), 1)
NOMS	((1, ('facilement', 'ADV')), 1)
NOMS	((-1, ('Excelsior', 'N')), 1)
NOMS	((-1, ('soir-là', 'N')), 1)
NOMS	((1, ('Phamngoc', 'N')), 1)
NOMS	((1, ('distribuer', 'V')), 1)
NOMS	((-1, ("jusqu'alors", 'ADV')), 1)
NOMS	((-1, ('Saône', 'N')), 1)
NOMS	((1, ('Dagon', 'N')), 1)
NOMS	((-1, ('rallyeman', 'N')), 1)
NOMS	((1, ('challenger', 'V')), 1)
NOMS	((1, ('Pagliani', 'N')), 1)
NOMS	((1, ('Mirecourt', 'N')), 1)
NOMS	((-1, ('Hybrid', 'N')), 1)
NOMS	((-1, ('beignet', 'N')), 1)
NOMS	((-1, ('Klein', 'N')), 1)
NOMS	((1, ('Chariot', 'N')), 1)
NOMS	((1, ('Maria', 'N')), 1)
NOMS	((-1, ('zone', 'N')), 1)
NOMS	((1, ('jadis', 'ADV')), 1)
NOMS	((-1, ('weber', 'V')), 1)
NOMS	((-1, ('Adélie', 'N')), 1)
NOMS	((1, ('issir', 'V')), 1)
NOMS	((1, ('659', 'A')), 1)
NOMS	((1, ('Cassard', 'N')), 1)
NOMS	((1, ('enfumer', 'A')), 1)
NOMS	((1, ('Armelle', 'N')), 1)
NOMS	((1, ('Hocquaux', 'N')), 1)
NOMS	((1, ('Matisse', 'N')), 1)
NOMS	((1, ('Kurtz', 'N')), 1)
NOMS	((-1, ('fine', 'N')), 1)
NOMS	((-1, ('se', 'N')), 1)
NOMS	((1, ('Vivard', 'N')), 1)
NOMS	((1, ('international', 'A')), 1)
NOMS	((1, ('ban', 'N')), 1)
NOMS	((1, ('gestuel', 'A')), 1)
NOMS	((1, ('Chatrian', 'N')), 1)
NOMS	((-1, ('OM', 'N')), 1)
NOMS	((1, ('2-12', 'A')), 1)
NOMS	((1, ('briguer', 'V')), 1)
NOMS	((-1, ('38.056.737', 'A')), 1)
NOMS	((1, ('03.83.20.69.82', 'A')), 1)
NOMS	((1, ('déficitaire', 'A')), 1)
NOMS	((1, ('Delle-Vaglia', 'N')), 1)
NOMS	((-1, ('B4', 'N')), 1)
NOMS	((-1, ('Habib', 'N')), 1)
NOMS	((-1, ('japonais', 'A')), 1)
NOMS	((1, ('malheureusement', 'ADV')), 1)
NOMS	((1, ('rappeler', 'V')), 1)
NOMS	((1, ('arcois', 'ADV')), 1)
NOMS	((1, ('Delannoy', 'N')), 1)
NOMS	((1, ('Enad', 'N')), 1)
NOMS	((1, ('doctoral', 'A')), 1)
NOMS	((-1, ('Marie-Josèphe', 'N')), 1)
NOMS	((-1, ('bilan', 'N')), 1)
NOMS	((1, ('photo-', 'A')), 1)
NOMS	((1, ('Courtot-Renoux', 'N')), 1)
NOMS	((1, ('Jala', 'N')), 1)
NOMS	((-1, ('Jeanningros', 'N')), 1)
NOMS	((1, ('nazi', 'A')), 1)
NOMS	((1, ('prolonger', 'V')), 1)
NOMS	((1, ('Marchaux-BRC3', 'N')), 1)
NOMS	((1, ('Doubin', 'N')), 1)
NOMS	((1, ('hôtel', 'N')), 1)
NOMS	((-1, ('bossonnet', 'N')), 1)
NOMS	((-1, ('Croismare', 'N')), 1)
NOMS	((-1, ('Van', 'N')), 1)
NOMS	((1, ('Ohwon', 'N')), 1)
NOMS	((1, ('Leval', 'N')), 1)
NOMS	((-1, ('Chrales', 'N')), 1)
NOMS	((-1, ('créatif', 'N')), 1)
NOMS	((-1, ('théâtre', 'ADV')), 1)
NOMS	((1, ('logistique', 'A')), 1)
NOMS	((1, ('alternant', 'A')), 1)
NOMS	((-1, ('104', 'A')), 1)
NOMS	((1, ('maîtresse', 'N')), 1)
NOMS	((1, ('viscéral', 'A')), 1)
NOMS	((1, ('turkmène', 'N')), 1)
NOMS	((1, ('Fasciaux', 'N')), 1)
NOMS	((-1, ('fermer', 'V')), 1)
NOMS	((1, ('Dubrac', 'N')), 1)
NOMS	((1, ('contraire', 'A')), 1)
NOMS	((-1, ('CHAVIGNY', 'N')), 1)
NOMS	((1, ('Laval', 'N')), 1)
NOMS	((1, ('inverse', 'A')), 1)
NOMS	((-1, ('nicolet', 'N')), 1)
NOMS	((1, ('Goethe-Institut', 'N')), 1)
NOMS	((-1, ('Col', 'N')), 1)
NOMS	((1, ('Thénot', 'N')), 1)
NOMS	((-1, ('SR', 'N')), 1)
NOMS	((-1, ('courant', 'A')), 1)
NOMS	((1, ('Donzé', 'N')), 1)
NOMS	((1, ('Vétier-Saintot', 'N')), 1)
NOMS	((1, ('insoler', 'V')), 1)
